dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
03/05/2020,3,5,2020,0,1,El_Salvador,SV,SLV,6420744,America
02/05/2020,2,5,2020,22,0,El_Salvador,SV,SLV,6420744,America
01/05/2020,1,5,2020,47,1,El_Salvador,SV,SLV,6420744,America
30/04/2020,30,4,2020,32,0,El_Salvador,SV,SLV,6420744,America
29/04/2020,29,4,2020,22,1,El_Salvador,SV,SLV,6420744,America
28/04/2020,28,4,2020,25,0,El_Salvador,SV,SLV,6420744,America
27/04/2020,27,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
26/04/2020,26,4,2020,37,0,El_Salvador,SV,SLV,6420744,America
25/04/2020,25,4,2020,11,0,El_Salvador,SV,SLV,6420744,America
24/04/2020,24,4,2020,13,0,El_Salvador,SV,SLV,6420744,America
23/04/2020,23,4,2020,12,1,El_Salvador,SV,SLV,6420744,America
22/04/2020,22,4,2020,7,0,El_Salvador,SV,SLV,6420744,America
21/04/2020,21,4,2020,17,0,El_Salvador,SV,SLV,6420744,America
20/04/2020,20,4,2020,11,0,El_Salvador,SV,SLV,6420744,America
19/04/2020,19,4,2020,13,0,El_Salvador,SV,SLV,6420744,America
18/04/2020,18,4,2020,13,1,El_Salvador,SV,SLV,6420744,America
17/04/2020,17,4,2020,5,0,El_Salvador,SV,SLV,6420744,America
16/04/2020,16,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
15/04/2020,15,4,2020,10,0,El_Salvador,SV,SLV,6420744,America
14/04/2020,14,4,2020,24,0,El_Salvador,SV,SLV,6420744,America
13/04/2020,13,4,2020,7,0,El_Salvador,SV,SLV,6420744,America
12/04/2020,12,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
11/04/2020,11,4,2020,1,0,El_Salvador,SV,SLV,6420744,America
10/04/2020,10,4,2020,14,1,El_Salvador,SV,SLV,6420744,America
09/04/2020,9,4,2020,25,1,El_Salvador,SV,SLV,6420744,America
08/04/2020,8,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
07/04/2020,7,4,2020,9,1,El_Salvador,SV,SLV,6420744,America
06/04/2020,6,4,2020,7,0,El_Salvador,SV,SLV,6420744,America
05/04/2020,5,4,2020,6,0,El_Salvador,SV,SLV,6420744,America
04/04/2020,4,4,2020,10,1,El_Salvador,SV,SLV,6420744,America
03/04/2020,3,4,2020,5,0,El_Salvador,SV,SLV,6420744,America
02/04/2020,2,4,2020,9,1,El_Salvador,SV,SLV,6420744,America
01/04/2020,1,4,2020,0,1,El_Salvador,SV,SLV,6420744,America
31/03/2020,31,3,2020,2,0,El_Salvador,SV,SLV,6420744,America
30/03/2020,30,3,2020,11,0,El_Salvador,SV,SLV,6420744,America
29/03/2020,29,3,2020,6,0,El_Salvador,SV,SLV,6420744,America
28/03/2020,28,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
27/03/2020,27,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
26/03/2020,26,3,2020,4,0,El_Salvador,SV,SLV,6420744,America
25/03/2020,25,3,2020,4,0,El_Salvador,SV,SLV,6420744,America
24/03/2020,24,3,2020,2,0,El_Salvador,SV,SLV,6420744,America
23/03/2020,23,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
22/03/2020,22,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
21/03/2020,21,3,2020,2,0,El_Salvador,SV,SLV,6420744,America
20/03/2020,20,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
19/03/2020,19,3,2020,1,0,El_Salvador,SV,SLV,6420744,America
14/06/2020,14,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
13/06/2020,13,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
12/06/2020,12,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
11/06/2020,11,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
10/06/2020,10,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
09/06/2020,9,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
08/06/2020,8,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
07/06/2020,7,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
06/06/2020,6,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
05/06/2020,5,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
04/06/2020,4,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
03/06/2020,3,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
02/06/2020,2,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
01/06/2020,1,6,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
31/05/2020,31,5,2020,263,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
30/05/2020,30,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
29/05/2020,29,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
28/05/2020,28,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
27/05/2020,27,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
26/05/2020,26,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
25/05/2020,25,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
24/05/2020,24,5,2020,140,2,Equatorial_Guinea,GQ,GNQ,1308974,Africa
23/05/2020,23,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
22/05/2020,22,5,2020,13,3,Equatorial_Guinea,GQ,GNQ,1308974,Africa
21/05/2020,21,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
20/05/2020,20,5,2020,171,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
19/05/2020,19,5,2020,125,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
18/05/2020,18,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
17/05/2020,17,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
16/05/2020,16,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
15/05/2020,15,5,2020,72,1,Equatorial_Guinea,GQ,GNQ,1308974,Africa
14/05/2020,14,5,2020,83,2,Equatorial_Guinea,GQ,GNQ,1308974,Africa
13/05/2020,13,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
12/05/2020,12,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
11/05/2020,11,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
10/05/2020,10,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
09/05/2020,9,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
08/05/2020,8,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
07/05/2020,7,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
06/05/2020,6,5,2020,124,2,Equatorial_Guinea,GQ,GNQ,1308974,Africa
05/05/2020,5,5,2020,0,1,Equatorial_Guinea,GQ,GNQ,1308974,Africa
04/05/2020,4,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
03/05/2020,3,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
02/05/2020,2,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
01/05/2020,1,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
30/04/2020,30,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
29/04/2020,29,4,2020,57,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
28/04/2020,28,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
27/04/2020,27,4,2020,44,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
26/04/2020,26,4,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
25/04/2020,25,4,2020,128,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
24/04/2020,24,4,2020,1,1,Equatorial_Guinea,GQ,GNQ,1308974,Africa
23/04/2020,23,4,2020,4,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
22/04/2020,22,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
21/04/2020,21,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
20/04/2020,20,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
19/04/2020,19,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
18/04/2020,18,4,2020,28,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
17/04/2020,17,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
16/04/2020,16,4,2020,10,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
15/04/2020,15,4,2020,20,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
14/04/2020,14,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
13/04/2020,13,4,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
12/04/2020,12,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
11/04/2020,11,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
10/04/2020,10,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
09/04/2020,9,4,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
08/04/2020,8,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
07/04/2020,7,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
06/04/2020,6,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
05/04/2020,5,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
04/04/2020,4,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
03/04/2020,3,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
02/04/2020,2,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
01/04/2020,1,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
31/03/2020,31,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
30/03/2020,30,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
29/03/2020,29,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
28/03/2020,28,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
27/03/2020,27,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
26/03/2020,26,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
25/03/2020,25,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
24/03/2020,24,3,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
23/03/2020,23,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
22/03/2020,22,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
21/03/2020,21,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
20/03/2020,20,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
19/03/2020,19,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
18/03/2020,18,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
17/03/2020,17,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
16/03/2020,16,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
15/03/2020,15,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
14/06/2020,14,6,2020,24,0,Eritrea,ER,ERI,,Africa
13/06/2020,13,6,2020,0,0,Eritrea,ER,ERI,,Africa
12/06/2020,12,6,2020,0,0,Eritrea,ER,ERI,,Africa
11/06/2020,11,6,2020,0,0,Eritrea,ER,ERI,,Africa
10/06/2020,10,6,2020,0,0,Eritrea,ER,ERI,,Africa
09/06/2020,9,6,2020,0,0,Eritrea,ER,ERI,,Africa
08/06/2020,8,6,2020,0,0,Eritrea,ER,ERI,,Africa
07/06/2020,7,6,2020,0,0,Eritrea,ER,ERI,,Africa
06/06/2020,6,6,2020,0,0,Eritrea,ER,ERI,,Africa
05/06/2020,5,6,2020,1,0,Eritrea,ER,ERI,,Africa
04/06/2020,4,6,2020,1,0,Eritrea,ER,ERI,,Africa
03/06/2020,3,6,2020,0,0,Eritrea,ER,ERI,,Africa
02/06/2020,2,6,2020,0,0,Eritrea,ER,ERI,,Africa
01/06/2020,1,6,2020,0,0,Eritrea,ER,ERI,,Africa
31/05/2020,31,5,2020,0,0,Eritrea,ER,ERI,,Africa
30/05/2020,30,5,2020,0,0,Eritrea,ER,ERI,,Africa
29/05/2020,29,5,2020,0,0,Eritrea,ER,ERI,,Africa
28/05/2020,28,5,2020,0,0,Eritrea,ER,ERI,,Africa
27/05/2020,27,5,2020,0,0,Eritrea,ER,ERI,,Africa
26/05/2020,26,5,2020,0,0,Eritrea,ER,ERI,,Africa
25/05/2020,25,5,2020,0,0,Eritrea,ER,ERI,,Africa
24/05/2020,24,5,2020,0,0,Eritrea,ER,ERI,,Africa
23/05/2020,23,5,2020,0,0,Eritrea,ER,ERI,,Africa
22/05/2020,22,5,2020,0,0,Eritrea,ER,ERI,,Africa
21/05/2020,21,5,2020,0,0,Eritrea,ER,ERI,,Africa
20/05/2020,20,5,2020,0,0,Eritrea,ER,ERI,,Africa
19/05/2020,19,5,2020,0,0,Eritrea,ER,ERI,,Africa
18/05/2020,18,5,2020,0,0,Eritrea,ER,ERI,,Africa
17/05/2020,17,5,2020,0,0,Eritrea,ER,ERI,,Africa
16/05/2020,16,5,2020,0,0,Eritrea,ER,ERI,,Africa
15/05/2020,15,5,2020,0,0,Eritrea,ER,ERI,,Africa
14/05/2020,14,5,2020,0,0,Eritrea,ER,ERI,,Africa
13/05/2020,13,5,2020,0,0,Eritrea,ER,ERI,,Africa
12/05/2020,12,5,2020,0,0,Eritrea,ER,ERI,,Africa
11/05/2020,11,5,2020,0,0,Eritrea,ER,ERI,,Africa
10/05/2020,10,5,2020,0,0,Eritrea,ER,ERI,,Africa
09/05/2020,9,5,2020,0,0,Eritrea,ER,ERI,,Africa
08/05/2020,8,5,2020,0,0,Eritrea,ER,ERI,,Africa
07/05/2020,7,5,2020,0,0,Eritrea,ER,ERI,,Africa
06/05/2020,6,5,2020,0,0,Eritrea,ER,ERI,,Africa
05/05/2020,5,5,2020,0,0,Eritrea,ER,ERI,,Africa
04/05/2020,4,5,2020,0,0,Eritrea,ER,ERI,,Africa
03/05/2020,3,5,2020,0,0,Eritrea,ER,ERI,,Africa
02/05/2020,2,5,2020,0,0,Eritrea,ER,ERI,,Africa
01/05/2020,1,5,2020,0,0,Eritrea,ER,ERI,,Africa
30/04/2020,30,4,2020,0,0,Eritrea,ER,ERI,,Africa
29/04/2020,29,4,2020,0,0,Eritrea,ER,ERI,,Africa
28/04/2020,28,4,2020,0,0,Eritrea,ER,ERI,,Africa
27/04/2020,27,4,2020,0,0,Eritrea,ER,ERI,,Africa
26/04/2020,26,4,2020,0,0,Eritrea,ER,ERI,,Africa
25/04/2020,25,4,2020,0,0,Eritrea,ER,ERI,,Africa
24/04/2020,24,4,2020,0,0,Eritrea,ER,ERI,,Africa
23/04/2020,23,4,2020,0,0,Eritrea,ER,ERI,,Africa
22/04/2020,22,4,2020,0,0,Eritrea,ER,ERI,,Africa
21/04/2020,21,4,2020,0,0,Eritrea,ER,ERI,,Africa
20/04/2020,20,4,2020,4,0,Eritrea,ER,ERI,,Africa
19/04/2020,19,4,2020,0,0,Eritrea,ER,ERI,,Africa
18/04/2020,18,4,2020,0,0,Eritrea,ER,ERI,,Africa
17/04/2020,17,4,2020,0,0,Eritrea,ER,ERI,,Africa
16/04/2020,16,4,2020,0,0,Eritrea,ER,ERI,,Africa
15/04/2020,15,4,2020,1,0,Eritrea,ER,ERI,,Africa
14/04/2020,14,4,2020,0,0,Eritrea,ER,ERI,,Africa
13/04/2020,13,4,2020,0,0,Eritrea,ER,ERI,,Africa
12/04/2020,12,4,2020,0,0,Eritrea,ER,ERI,,Africa
11/04/2020,11,4,2020,1,0,Eritrea,ER,ERI,,Africa
10/04/2020,10,4,2020,0,0,Eritrea,ER,ERI,,Africa
09/04/2020,9,4,2020,2,0,Eritrea,ER,ERI,,Africa
08/04/2020,8,4,2020,0,0,Eritrea,ER,ERI,,Africa
07/04/2020,7,4,2020,2,0,Eritrea,ER,ERI,,Africa
06/04/2020,6,4,2020,0,0,Eritrea,ER,ERI,,Africa
05/04/2020,5,4,2020,7,0,Eritrea,ER,ERI,,Africa
04/04/2020,4,4,2020,0,0,Eritrea,ER,ERI,,Africa
03/04/2020,3,4,2020,4,0,Eritrea,ER,ERI,,Africa
02/04/2020,2,4,2020,3,0,Eritrea,ER,ERI,,Africa
01/04/2020,1,4,2020,3,0,Eritrea,ER,ERI,,Africa
31/03/2020,31,3,2020,0,0,Eritrea,ER,ERI,,Africa
30/03/2020,30,3,2020,6,0,Eritrea,ER,ERI,,Africa
29/03/2020,29,3,2020,0,0,Eritrea,ER,ERI,,Africa
28/03/2020,28,3,2020,0,0,Eritrea,ER,ERI,,Africa
27/03/2020,27,3,2020,2,0,Eritrea,ER,ERI,,Africa
26/03/2020,26,3,2020,3,0,Eritrea,ER,ERI,,Africa
25/03/2020,25,3,2020,0,0,Eritrea,ER,ERI,,Africa
24/03/2020,24,3,2020,0,0,Eritrea,ER,ERI,,Africa
23/03/2020,23,3,2020,0,0,Eritrea,ER,ERI,,Africa
22/03/2020,22,3,2020,1,0,Eritrea,ER,ERI,,Africa
14/06/2020,14,6,2020,3,0,Estonia,EE,EST,1320884,Europe
13/06/2020,13,6,2020,5,0,Estonia,EE,EST,1320884,Europe
12/06/2020,12,6,2020,7,0,Estonia,EE,EST,1320884,Europe
11/06/2020,11,6,2020,11,0,Estonia,EE,EST,1320884,Europe
10/06/2020,10,6,2020,7,0,Estonia,EE,EST,1320884,Europe
09/06/2020,9,6,2020,1,0,Estonia,EE,EST,1320884,Europe
08/06/2020,8,6,2020,8,0,Estonia,EE,EST,1320884,Europe
07/06/2020,7,6,2020,21,0,Estonia,EE,EST,1320884,Europe
06/06/2020,6,6,2020,20,0,Estonia,EE,EST,1320884,Europe
05/06/2020,5,6,2020,10,0,Estonia,EE,EST,1320884,Europe
04/06/2020,4,6,2020,10,1,Estonia,EE,EST,1320884,Europe
03/06/2020,3,6,2020,0,0,Estonia,EE,EST,1320884,Europe
02/06/2020,2,6,2020,1,0,Estonia,EE,EST,1320884,Europe
01/06/2020,1,6,2020,4,1,Estonia,EE,EST,1320884,Europe
31/05/2020,31,5,2020,6,0,Estonia,EE,EST,1320884,Europe
30/05/2020,30,5,2020,8,1,Estonia,EE,EST,1320884,Europe
29/05/2020,29,5,2020,11,0,Estonia,EE,EST,1320884,Europe
28/05/2020,28,5,2020,6,1,Estonia,EE,EST,1320884,Europe
27/05/2020,27,5,2020,10,0,Estonia,EE,EST,1320884,Europe
26/05/2020,26,5,2020,1,1,Estonia,EE,EST,1320884,Europe
25/05/2020,25,5,2020,2,0,Estonia,EE,EST,1320884,Europe
24/05/2020,24,5,2020,14,0,Estonia,EE,EST,1320884,Europe
23/05/2020,23,5,2020,7,0,Estonia,EE,EST,1320884,Europe
22/05/2020,22,5,2020,6,0,Estonia,EE,EST,1320884,Europe
21/05/2020,21,5,2020,3,0,Estonia,EE,EST,1320884,Europe
20/05/2020,20,5,2020,7,0,Estonia,EE,EST,1320884,Europe
19/05/2020,19,5,2020,10,1,Estonia,EE,EST,1320884,Europe
18/05/2020,18,5,2020,4,0,Estonia,EE,EST,1320884,Europe
17/05/2020,17,5,2020,4,0,Estonia,EE,EST,1320884,Europe
16/05/2020,16,5,2020,8,1,Estonia,EE,EST,1320884,Europe
15/05/2020,15,5,2020,7,1,Estonia,EE,EST,1320884,Europe
14/05/2020,14,5,2020,5,0,Estonia,EE,EST,1320884,Europe
13/05/2020,13,5,2020,5,0,Estonia,EE,EST,1320884,Europe
12/05/2020,12,5,2020,2,1,Estonia,EE,EST,1320884,Europe
11/05/2020,11,5,2020,6,0,Estonia,EE,EST,1320884,Europe
10/05/2020,10,5,2020,8,4,Estonia,EE,EST,1320884,Europe
09/05/2020,9,5,2020,5,0,Estonia,EE,EST,1320884,Europe
08/05/2020,8,5,2020,7,1,Estonia,EE,EST,1320884,Europe
07/05/2020,7,5,2020,2,0,Estonia,EE,EST,1320884,Europe
06/05/2020,6,5,2020,8,0,Estonia,EE,EST,1320884,Europe
05/05/2020,5,5,2020,3,0,Estonia,EE,EST,1320884,Europe
04/05/2020,4,5,2020,1,2,Estonia,EE,EST,1320884,Europe
03/05/2020,3,5,2020,5,1,Estonia,EE,EST,1320884,Europe
02/05/2020,2,5,2020,5,0,Estonia,EE,EST,1320884,Europe
01/05/2020,1,5,2020,23,2,Estonia,EE,EST,1320884,Europe
30/04/2020,30,4,2020,6,0,Estonia,EE,EST,1320884,Europe
29/04/2020,29,4,2020,13,0,Estonia,EE,EST,1320884,Europe
28/04/2020,28,4,2020,4,1,Estonia,EE,EST,1320884,Europe
27/04/2020,27,4,2020,8,3,Estonia,EE,EST,1320884,Europe
26/04/2020,26,4,2020,30,0,Estonia,EE,EST,1320884,Europe
25/04/2020,25,4,2020,13,1,Estonia,EE,EST,1320884,Europe
24/04/2020,24,4,2020,33,1,Estonia,EE,EST,1320884,Europe
23/04/2020,23,4,2020,7,1,Estonia,EE,EST,1320884,Europe
22/04/2020,22,4,2020,17,3,Estonia,EE,EST,1320884,Europe
21/04/2020,21,4,2020,7,0,Estonia,EE,EST,1320884,Europe
20/04/2020,20,4,2020,16,2,Estonia,EE,EST,1320884,Europe
19/04/2020,19,4,2020,53,0,Estonia,EE,EST,1320884,Europe
18/04/2020,18,4,2020,25,2,Estonia,EE,EST,1320884,Europe
17/04/2020,17,4,2020,32,1,Estonia,EE,EST,1320884,Europe
16/04/2020,16,4,2020,29,4,Estonia,EE,EST,1320884,Europe
15/04/2020,15,4,2020,41,3,Estonia,EE,EST,1320884,Europe
14/04/2020,14,4,2020,23,3,Estonia,EE,EST,1320884,Europe
13/04/2020,13,4,2020,5,1,Estonia,EE,EST,1320884,Europe
12/04/2020,12,4,2020,46,0,Estonia,EE,EST,1320884,Europe
11/04/2020,11,4,2020,51,0,Estonia,EE,EST,1320884,Europe
10/04/2020,10,4,2020,22,0,Estonia,EE,EST,1320884,Europe
09/04/2020,9,4,2020,36,3,Estonia,EE,EST,1320884,Europe
08/04/2020,8,4,2020,41,2,Estonia,EE,EST,1320884,Europe
07/04/2020,7,4,2020,11,4,Estonia,EE,EST,1320884,Europe
06/04/2020,6,4,2020,79,2,Estonia,EE,EST,1320884,Europe
05/04/2020,5,4,2020,57,1,Estonia,EE,EST,1320884,Europe
04/04/2020,4,4,2020,103,1,Estonia,EE,EST,1320884,Europe
03/04/2020,3,4,2020,79,6,Estonia,EE,EST,1320884,Europe
02/04/2020,2,4,2020,34,1,Estonia,EE,EST,1320884,Europe
01/04/2020,1,4,2020,30,1,Estonia,EE,EST,1320884,Europe
31/03/2020,31,3,2020,36,0,Estonia,EE,EST,1320884,Europe
30/03/2020,30,3,2020,39,2,Estonia,EE,EST,1320884,Europe
29/03/2020,29,3,2020,65,0,Estonia,EE,EST,1320884,Europe
28/03/2020,28,3,2020,37,0,Estonia,EE,EST,1320884,Europe
27/03/2020,27,3,2020,134,0,Estonia,EE,EST,1320884,Europe
26/03/2020,26,3,2020,35,1,Estonia,EE,EST,1320884,Europe
25/03/2020,25,3,2020,17,0,Estonia,EE,EST,1320884,Europe
24/03/2020,24,3,2020,26,0,Estonia,EE,EST,1320884,Europe
23/03/2020,23,3,2020,20,0,Estonia,EE,EST,1320884,Europe
22/03/2020,22,3,2020,23,0,Estonia,EE,EST,1320884,Europe
21/03/2020,21,3,2020,16,0,Estonia,EE,EST,1320884,Europe
20/03/2020,20,3,2020,9,0,Estonia,EE,EST,1320884,Europe
19/03/2020,19,3,2020,33,0,Estonia,EE,EST,1320884,Europe
18/03/2020,18,3,2020,20,0,Estonia,EE,EST,1320884,Europe
17/03/2020,17,3,2020,34,0,Estonia,EE,EST,1320884,Europe
16/03/2020,16,3,2020,56,0,Estonia,EE,EST,1320884,Europe
15/03/2020,15,3,2020,36,0,Estonia,EE,EST,1320884,Europe
14/03/2020,14,3,2020,52,0,Estonia,EE,EST,1320884,Europe
13/03/2020,13,3,2020,11,0,Estonia,EE,EST,1320884,Europe
12/03/2020,12,3,2020,3,0,Estonia,EE,EST,1320884,Europe
11/03/2020,11,3,2020,3,0,Estonia,EE,EST,1320884,Europe
07/03/2020,7,3,2020,5,0,Estonia,EE,EST,1320884,Europe
06/03/2020,6,3,2020,3,0,Estonia,EE,EST,1320884,Europe
04/03/2020,4,3,2020,1,0,Estonia,EE,EST,1320884,Europe
02/03/2020,2,3,2020,0,0,Estonia,EE,EST,1320884,Europe
01/03/2020,1,3,2020,0,0,Estonia,EE,EST,1320884,Europe
29/02/2020,29,2,2020,0,0,Estonia,EE,EST,1320884,Europe
28/02/2020,28,2,2020,1,0,Estonia,EE,EST,1320884,Europe
27/02/2020,27,2,2020,0,0,Estonia,EE,EST,1320884,Europe
26/02/2020,26,2,2020,0,0,Estonia,EE,EST,1320884,Europe
25/02/2020,25,2,2020,0,0,Estonia,EE,EST,1320884,Europe
24/02/2020,24,2,2020,0,0,Estonia,EE,EST,1320884,Europe
23/02/2020,23,2,2020,0,0,Estonia,EE,EST,1320884,Europe
22/02/2020,22,2,2020,0,0,Estonia,EE,EST,1320884,Europe
21/02/2020,21,2,2020,0,0,Estonia,EE,EST,1320884,Europe
20/02/2020,20,2,2020,0,0,Estonia,EE,EST,1320884,Europe
19/02/2020,19,2,2020,0,0,Estonia,EE,EST,1320884,Europe
18/02/2020,18,2,2020,0,0,Estonia,EE,EST,1320884,Europe
17/02/2020,17,2,2020,0,0,Estonia,EE,EST,1320884,Europe
16/02/2020,16,2,2020,0,0,Estonia,EE,EST,1320884,Europe
15/02/2020,15,2,2020,0,0,Estonia,EE,EST,1320884,Europe
14/02/2020,14,2,2020,0,0,Estonia,EE,EST,1320884,Europe
13/02/2020,13,2,2020,0,0,Estonia,EE,EST,1320884,Europe
12/02/2020,12,2,2020,0,0,Estonia,EE,EST,1320884,Europe
11/02/2020,11,2,2020,0,0,Estonia,EE,EST,1320884,Europe
10/02/2020,10,2,2020,0,0,Estonia,EE,EST,1320884,Europe
09/02/2020,9,2,2020,0,0,Estonia,EE,EST,1320884,Europe
08/02/2020,8,2,2020,0,0,Estonia,EE,EST,1320884,Europe
07/02/2020,7,2,2020,0,0,Estonia,EE,EST,1320884,Europe
06/02/2020,6,2,2020,0,0,Estonia,EE,EST,1320884,Europe
05/02/2020,5,2,2020,0,0,Estonia,EE,EST,1320884,Europe
04/02/2020,4,2,2020,0,0,Estonia,EE,EST,1320884,Europe
03/02/2020,3,2,2020,0,0,Estonia,EE,EST,1320884,Europe
02/02/2020,2,2,2020,0,0,Estonia,EE,EST,1320884,Europe
01/02/2020,1,2,2020,0,0,Estonia,EE,EST,1320884,Europe
31/01/2020,31,1,2020,0,0,Estonia,EE,EST,1320884,Europe
30/01/2020,30,1,2020,0,0,Estonia,EE,EST,1320884,Europe
